,osmid,y,x,street_count,highway,ref
2714,21665588,51.5156788,-0.1266771,7,crossing,
2715,21665589,51.5150528,-0.1299674,3,,
2716,21665590,51.5172613,-0.1250452,4,,
2717,21665712,51.5099427,-0.1304207,3,,
2718,21665713,51.5099828,-0.1300996,3,,
2719,21665714,51.5094679,-0.1299513,4,,
2720,21665716,51.5100255,-0.1295184,3,,
2721,21665719,51.5098686,-0.1284458,4,,
2722,21665745,51.5109206,-0.1286644,3,,
2723,21665755,51.5075248,-0.1285442,3,,
2724,21665756,51.5075878,-0.1297436,3,,
2725,21665909,51.5105946,-0.1308941,5,,
2726,21665910,51.5109846,-0.1296644,3,,
2727,21665911,51.5110477,-0.1295045,3,,
2728,21665912,51.5108875,-0.1284126,3,,
2729,21665926,51.5138611,-0.1394619,3,,
2730,21665929,51.5134628,-0.1391495,3,,
2731,21665930,51.513109,-0.1387747,4,,
2732,21665931,51.5133329,-0.1390071,3,,
2733,21665934,51.5150941,-0.1390064,4,,
2734,21665937,51.5154249,-0.1349677,3,,
2735,21665938,51.515588,-0.1343944,3,,
2736,21665965,51.5144698,-0.1385631,3,,
2737,21666007,51.5152446,-0.1384346,1,,
2738,21666010,51.513542,-0.1359177,3,,
2739,21666011,51.5136676,-0.1355326,3,,
2740,21666019,51.5143631,-0.1368698,3,,
2741,21667021,51.5273519,-0.1619682,3,,
2742,21667042,51.5278549,-0.1639423,1,,
2743,21667197,51.5275088,-0.1617108,3,,
2744,21667198,51.5284962,-0.1632458,3,,
2745,21667657,51.5415004,-0.158472,3,,
2746,21667660,51.5421333,-0.1577052,3,,
2747,21667818,51.5237057,-0.1491091,3,,
2748,21669657,51.4926159,-0.1403676,4,,
2749,21669658,51.4922464,-0.14129,3,,
2750,21669659,51.4933504,-0.1426515,3,,
2751,21669660,51.4930227,-0.139352,3,,
2752,21669687,51.4919381,-0.1409082,3,,
2753,21672407,51.5581865,-0.1619494,3,,
2754,21672410,51.5573752,-0.1642307,3,,
2755,21672412,51.55859,-0.1640398,3,,
2756,21672424,51.5554845,-0.1608709,3,,
2757,21672426,51.5555729,-0.1599427,3,,
2758,21672428,51.5556378,-0.1590877,3,,
2759,21672433,51.5542113,-0.1604201,3,,
2760,21685483,51.5142289,-0.1011498,1,,
2761,21685484,51.5151763,-0.1007326,3,,
2762,21685485,51.5151217,-0.1013576,3,,
2763,21685497,51.5168055,-0.1025364,1,,
2764,21686572,51.5166132,-0.1049096,3,,
2765,21686574,51.5163991,-0.1048611,3,,
2766,21686578,51.5153933,-0.103928,1,,
2767,21693787,51.5148886,-0.0996307,1,,
2768,21693793,51.5146643,-0.0984702,4,,
2769,21693795,51.5147177,-0.0976494,3,,
2770,21704017,51.5148612,-0.1217461,3,,
2771,21704021,51.5145776,-0.1202961,3,,
2772,21990614,51.5199059,-0.0838302,3,,
2773,21990615,51.5203748,-0.0859149,3,,
2774,21990617,51.5211845,-0.0835193,3,,
2775,21990620,51.5209345,-0.0815922,3,,
2776,21990621,51.5212399,-0.0814161,3,,
2777,21990622,51.5187912,-0.0862318,3,,
2778,21990623,51.5184906,-0.085214,3,,
2779,21990624,51.515281,-0.0845283,3,,
2780,21990625,51.5155086,-0.084313,3,,
2781,21990627,51.5167933,-0.083394,3,,
2782,21990628,51.5153209,-0.0894549,4,,
2783,21990629,51.5156666,-0.089335,3,,
2784,21990630,51.5162961,-0.0890898,3,,
2785,21990631,51.5157224,-0.0899299,4,,
2786,21990632,51.5154069,-0.0900868,3,,
2787,21990638,51.5185902,-0.100525,3,,
2788,21990641,51.5145602,-0.1192135,3,,
2789,21992199,51.533939,-0.1309383,3,,
2790,21992200,51.5336335,-0.1307254,3,,
2791,21992201,51.5334098,-0.1322721,3,,
2792,21992208,51.5336908,-0.131577,3,,
2793,21992209,51.5341256,-0.1330419,3,,
2794,21992210,51.5344029,-0.1323177,3,,
2795,22948815,51.5565669,-0.1601091,3,,
2796,22949107,51.5571354,-0.1617845,1,,
2797,22949132,51.5565702,-0.1620558,3,,
2798,23044196,51.5260387,-0.1409063,3,,
2799,23050059,51.5320925,-0.1195221,3,,
2800,23051782,51.5317438,-0.1208245,3,,
2801,23051786,51.5309921,-0.1193215,4,,
2802,23052262,51.5329056,-0.1208139,3,,
2803,23053268,51.5335362,-0.1207732,3,,
2804,23053270,51.5335299,-0.1200235,3,,
2805,23053272,51.5320171,-0.1206488,3,,
2806,24243732,51.5352077,-0.0571889,4,,
2807,24244993,51.536358,-0.0561096,3,,
2808,24261634,51.4914673,-0.1424978,4,,
2809,24261940,51.4914414,-0.1464908,4,,
2810,24498625,51.4917976,-0.142943,3,,
2811,24498627,51.4919909,-0.1427199,3,,
2812,24500521,51.4896837,-0.1440748,4,,
2813,24500523,51.4900654,-0.1436324,4,,
2814,24500529,51.4896632,-0.1427698,4,,
2815,24500532,51.4892967,-0.1432601,4,,
2816,24500536,51.4893077,-0.1445229,4,,
2817,24500539,51.4889402,-0.1449769,4,,
2818,24501687,51.4901542,-0.1424396,3,,
2819,24501689,51.4898515,-0.141769,3,,
2820,24501690,51.4898065,-0.1416738,3,,
2821,24501708,51.4895029,-0.1410314,4,,
2822,24501714,51.4892273,-0.1404421,3,,
2823,24501894,51.4900564,-0.142235,3,,
2824,24501901,51.4893929,-0.1421726,3,,
2825,24501909,51.4890921,-0.1415592,4,,
2826,24605618,51.4920209,-0.1426848,1,,
2827,24605648,51.4917849,-0.1422599,1,,
2828,24658003,51.5135287,-0.0934198,3,,
2829,24658007,51.5132637,-0.0935462,3,,
2830,24658010,51.5130106,-0.093608,4,,
2831,24659709,51.512603,-0.0885215,3,,
2832,24659947,51.5128571,-0.0900394,3,,
2833,24660697,51.5114988,-0.0868715,3,,
2834,24660863,51.5120157,-0.0871311,4,,
2835,24661273,51.5121606,-0.0876889,3,,
2836,24661419,51.5128509,-0.0863917,3,,
2837,24661966,51.5102973,-0.0852727,3,,
2838,24662037,51.5099112,-0.0853987,4,,
2839,24789164,51.4885384,-0.1403781,4,,
2840,24789201,51.4881444,-0.1408305,4,,
2841,24789219,51.4887076,-0.1420345,4,,
2842,24789239,51.4883226,-0.1424658,4,,
2843,24789249,51.4879593,-0.1429067,4,,
2844,24789284,51.4885492,-0.14421,4,,
2845,24789289,51.4889327,-0.1437396,4,,
2846,24789842,51.4894037,-0.1456675,3,,
2847,24789843,51.4899883,-0.1460115,3,,
2848,24790360,51.4915634,-0.14674,1,,
2849,24792241,51.4885532,-0.1454336,4,,
2850,24792341,51.4881708,-0.1446303,4,,
2851,24801621,51.4908691,-0.1426619,3,,
2852,24801655,51.4911835,-0.1422795,3,,
2853,24801697,51.4911329,-0.1420086,3,,
2854,24801700,51.4914039,-0.1417323,1,,
2855,24803600,51.4909474,-0.1427791,3,,
2856,24803942,51.4909527,-0.1431062,1,,
2857,24826629,51.4878704,-0.1404486,3,,
2858,24826872,51.4876151,-0.1424681,3,,
2859,24827096,51.49016,-0.1391586,3,,
2860,24827161,51.4899871,-0.1387363,3,,
2861,24828673,51.491578,-0.1407572,3,,
2862,24828702,51.4912314,-0.1400137,3,,
2863,24828788,51.4910854,-0.1396925,3,,
2864,24828805,51.490909,-0.1393183,3,,
2865,24829104,51.4913491,-0.1389776,3,,
2866,24829118,51.4908188,-0.137847,3,,
2867,24829130,51.4910796,-0.1375418,4,,
2868,24829535,51.4897133,-0.1381534,3,,
2869,24829555,51.4890132,-0.1366823,3,,
2870,24829612,51.4898418,-0.1355821,4,,
2871,24923168,51.5021912,-0.1017695,3,,
2872,24923169,51.5022625,-0.1011796,4,,
2873,24923170,51.502584,-0.1012957,3,,
2874,24923171,51.5030806,-0.1013154,3,,
2875,24923172,51.5036849,-0.101416,4,,
2876,24923175,51.5048284,-0.1014821,3,,
2877,24923176,51.5052695,-0.101204,3,,
2878,24923184,51.502519,-0.10606,3,,
2879,24923186,51.5022051,-0.1067347,3,,
2880,24923212,51.5025842,-0.1070546,3,,
2881,24923234,51.5021943,-0.1059991,3,,
2882,24923307,51.5017047,-0.1061144,3,,
2883,24923323,51.5022296,-0.1045716,4,,
2884,24923324,51.501738,-0.1045808,3,,
2885,24923325,51.5012241,-0.1066868,4,,
2886,24923326,51.5030267,-0.1074134,3,,
2887,24923328,51.5015034,-0.1079677,3,,
2888,24923341,51.5019226,-0.1041824,3,,
2889,24923342,51.5022399,-0.1004585,3,,
2890,24923378,51.5019071,-0.1045794,3,,
2891,24923379,51.5006134,-0.1080754,4,,
2892,24942700,51.5492723,-0.1913433,3,,
2893,24942702,51.5499381,-0.1822261,4,,
2894,24942706,51.5493087,-0.1843034,3,,
2895,24942707,51.5488877,-0.193704,3,,
2896,24942709,51.5492256,-0.1958584,3,,
2897,24942712,51.5508269,-0.1914314,3,,
2898,24942715,51.5489296,-0.1922207,3,,
2899,24943781,51.5499737,-0.1950084,3,,
2900,24943782,51.5505988,-0.1940798,3,,
2901,24949776,51.5140242,-0.0903239,1,,
2902,24949780,51.5127929,-0.0900769,3,,
2903,24949783,51.5128131,-0.0892831,3,,
2904,24950001,51.5122429,-0.0891172,1,,
2905,24950050,51.5115506,-0.0881955,3,,
2906,24950061,51.5130721,-0.0862613,3,,
2907,24950064,51.5116616,-0.0867522,3,,
2908,24950065,51.5115503,-0.0863046,3,,
2909,24950101,51.5127652,-0.0883246,3,,
2910,24950102,51.5125632,-0.0881693,3,,
2911,24950104,51.512827,-0.0877768,3,,
2912,24950105,51.5124618,-0.0880893,3,,
2913,24950107,51.5126609,-0.0872328,3,,
2914,24950109,51.5120163,-0.0877335,3,,
2915,24950110,51.5124641,-0.086768,3,,
2916,24950111,51.5124383,-0.0867037,3,,
2917,24950112,51.5122792,-0.0863367,3,,
2918,24950113,51.5115425,-0.0873569,3,,
2919,24950114,51.5112826,-0.087128,3,,
2920,24950115,51.5111121,-0.0877011,3,,
2921,24950117,51.5139637,-0.0932009,3,,
2922,24951721,51.5121201,-0.0859529,3,,
2923,24951853,51.5141737,-0.0944635,3,,
2924,24951854,51.5146955,-0.0946151,3,,
2925,24952268,51.5094494,-0.0842786,3,,
2926,24952711,51.546491,-0.1887582,3,,
2927,24952732,51.5465164,-0.1856846,3,,
2928,24952746,51.5464607,-0.180685,4,crossing,
2929,24953188,51.5431307,-0.1958209,4,,
2930,24953189,51.5446685,-0.1963557,4,,
2931,24953235,51.5426245,-0.1954747,4,,
2932,24953249,51.545845,-0.1967535,1,,
2933,24953358,51.5447983,-0.1834987,4,,
2934,24953415,51.5431395,-0.1890195,4,,
2935,24953418,51.5421468,-0.1892728,4,,
2936,24954803,51.5422651,-0.1812739,3,,
2937,24955266,51.534421,-0.1939103,4,,
2938,24956018,51.5622689,-0.0828623,3,,
2939,24956019,51.5598168,-0.074066,3,,
2940,24956020,51.5597823,-0.0750895,3,,
2941,24956024,51.5601517,-0.0750805,3,,
2942,24956025,51.5607211,-0.075047,4,,
2943,24956026,51.5612488,-0.0749963,3,,
2944,24956028,51.5603491,-0.0770735,3,,
2945,24956029,51.5613666,-0.0771078,4,,
2946,24956030,51.5622167,-0.07703,3,,
2947,24956034,51.5614758,-0.0801521,3,,
2948,24956039,51.5596982,-0.0794078,3,,
2949,24956044,51.5621064,-0.0802537,3,,
2950,24969311,51.5499608,-0.1935125,3,,
2951,24969330,51.5520291,-0.1952342,3,,
2952,24969353,51.558372,-0.1980188,3,,
2953,24969374,51.5577055,-0.1982518,3,,
2954,24971493,51.5346368,-0.1937891,3,,
2955,24971498,51.5321802,-0.1942028,3,,
2956,24971572,51.5513795,-0.1791758,3,,
2957,24973082,51.4978544,-0.1396222,3,,
2958,24973083,51.4981095,-0.1398609,3,,
2959,24973084,51.4955651,-0.1363546,3,,
2960,24973086,51.4966515,-0.1371323,4,,
2961,24973090,51.4965476,-0.1336378,4,mini_roundabout,
2962,24973508,51.5345219,-0.0556985,4,,
2963,24973599,51.5342476,-0.0573019,3,,
2964,24974328,51.5347576,-0.0557743,1,,
2965,24982364,51.5586217,-0.1760711,3,,
2966,24982368,51.5606575,-0.1802953,3,,
2967,25038545,51.4929527,-0.1378438,3,,
2968,25038547,51.4933299,-0.1375206,3,,
2969,25038550,51.4937575,-0.1371541,3,,
2970,25038551,51.4941985,-0.1367762,3,,
2971,25038560,51.4940178,-0.1362304,3,,
2972,25038570,51.4946241,-0.1357111,3,,
2973,25038627,51.4939688,-0.1377854,3,,
2974,25038636,51.493701,-0.1399832,3,,
2975,25038637,51.4939598,-0.1399755,3,,
2976,25038644,51.4945323,-0.1391163,3,,
2977,25038679,51.4940735,-0.1407058,3,,
2978,25066333,51.5135806,-0.0936772,3,,
2979,25066337,51.513601,-0.0928764,1,,
2980,25066338,51.5131788,-0.0928249,3,,
2981,25066412,51.5131712,-0.092967,1,,
2982,25066419,51.5131621,-0.0914677,3,,
2983,25066451,51.5144029,-0.0917908,3,,
2984,25066453,51.5143607,-0.091814,3,,
2985,25066457,51.5136028,-0.0896941,1,,
2986,25066666,51.511613,-0.0952055,3,,
2987,25066684,51.5111792,-0.0955106,3,,
2988,25066687,51.5115674,-0.0947421,3,,
2989,25066694,51.5119419,-0.0946432,3,,
2990,25066784,51.5120034,-0.094401,3,,
2991,25067068,51.5119413,-0.0938331,4,,
2992,25067264,51.5113656,-0.0939369,3,,
2993,25067265,51.5112331,-0.0939625,3,,
2994,25067266,51.5111821,-0.0945822,3,,
2995,25067298,51.5113485,-0.0936699,1,,
2996,25067305,51.5113951,-0.0934261,1,,
2997,25067324,51.5117231,-0.0920992,4,,
2998,25067397,51.5109979,-0.0916624,3,,
2999,25067398,51.5108207,-0.0910949,3,,
3000,25067400,51.5114771,-0.0908185,3,,
3001,25067463,51.5104964,-0.0894728,3,,
3002,25067473,51.5109361,-0.0896324,4,,
3003,25067474,51.5110374,-0.089857,1,,
3004,25067479,51.5107677,-0.0892103,3,,
3005,25067636,51.5109865,-0.0888087,3,,
3006,25067670,51.5106223,-0.0888853,3,,
3007,25067727,51.5107274,-0.0892719,4,,
3008,25067728,51.5105903,-0.0887146,3,,
3009,25067871,51.5105127,-0.0883743,3,,
3010,25067883,51.5107783,-0.0882205,3,,
3011,25067914,51.5101799,-0.0880375,3,,
3012,25067920,51.5103551,-0.0871958,3,,
3013,25067922,51.5103711,-0.0869877,4,,
3014,25067929,51.5104138,-0.0878996,3,,
3015,25067934,51.5104555,-0.087878,1,,
3016,25067935,51.5105956,-0.0877852,1,,
3017,25067936,51.5107226,-0.0877029,3,,
3018,25068755,51.5138907,-0.0865671,3,,
3019,25068862,51.5136947,-0.0859444,3,,
3020,25069071,51.5136389,-0.0854001,1,,
3021,25069197,51.5136959,-0.08473,1,,
3022,25069265,51.5135551,-0.0848752,1,,
3023,25069911,51.5129997,-0.0873035,3,,
3024,25070019,51.5129334,-0.0869336,4,,
3025,25070924,51.5129416,-0.0857109,4,,
3026,25071133,51.5128044,-0.085783,4,,
3027,25071136,51.5128421,-0.0853836,3,,
3028,25071137,51.512743,-0.0853973,3,,
3029,25071139,51.5129077,-0.0849175,3,,
3030,25071142,51.5131002,-0.0849071,3,,
3031,25071145,51.5129579,-0.0853465,3,,
3032,25077670,51.4936122,-0.1384213,3,,
3033,25077808,51.4941901,-0.1396691,3,,
3034,25077809,51.4944782,-0.1392106,3,,
3035,25151180,51.5183413,-0.1059857,3,,
3036,25151181,51.5219019,-0.1080651,3,,
3037,25151182,51.5218266,-0.1082665,3,,
3038,25151183,51.5194859,-0.1071217,3,,
3039,25161345,51.5138903,-0.0927571,3,,
3040,25161346,51.514048,-0.0936945,3,,
3041,25161347,51.5131998,-0.0924072,4,,
3042,25161348,51.5129165,-0.0913996,3,,
3043,25161349,51.5134033,-0.0934805,3,,
3044,25161350,51.5126634,-0.0936915,3,,
3045,25161351,51.5125259,-0.0945295,3,,
3046,25161352,51.5122482,-0.0943955,3,,
3047,25161353,51.5121536,-0.0948507,3,,
3048,25161356,51.5111504,-0.0929813,3,,
3049,25161357,51.5118115,-0.0927844,3,,
3050,25161360,51.5114138,-0.0892708,3,,
3051,25161361,51.5112891,-0.0886224,3,,
3052,25161362,51.5111621,-0.0879613,3,,
3053,25161363,51.5110734,-0.0874997,3,,
3054,25161365,51.5120823,-0.0952019,3,,
3055,25161367,51.5133125,-0.0935222,3,,
3056,25161368,51.5137922,-0.092088,3,,
3057,25161369,51.5144233,-0.0921797,3,,
3058,25161370,51.5142788,-0.0908623,3,,
3059,25161371,51.5150167,-0.0913608,3,,
3060,25161373,51.5108322,-0.0930368,5,,
3061,25161375,51.5098383,-0.0882763,5,,
3062,25161380,51.5103757,-0.0868957,3,,
3063,25248112,51.5133217,-0.0872584,3,,
3064,25248113,51.5127361,-0.0874601,3,,
3065,25248114,51.5126109,-0.087119,3,,
3066,25248115,51.513361,-0.0865034,3,,
3067,25248117,51.5140091,-0.0867076,3,,
3068,25248118,51.5141593,-0.0857547,3,,
3069,25248119,51.5133867,-0.0853847,3,,
3070,25248120,51.513414,-0.0848341,4,,
3071,25248122,51.5134156,-0.0845797,3,,
3072,25248123,51.5130286,-0.0843349,3,,
3073,25248124,51.5127818,-0.0844834,3,,
3074,25248125,51.5125643,-0.0846394,3,,
3075,25248126,51.512248,-0.0862621,3,,
3076,25248127,51.5133736,-0.0856458,3,,
3077,25248128,51.5133669,-0.0860711,3,,
3078,25248129,51.5130633,-0.0862659,3,,
3079,25248130,51.5129454,-0.0863301,3,,
3080,25256253,51.5131202,-0.1557202,4,,
3081,25256254,51.5125798,-0.1554457,4,,
3082,25256255,51.5119311,-0.1551223,4,,
3083,25256256,51.5114143,-0.1548926,4,traffic_signals,
3084,25256257,51.5108885,-0.1546327,3,,
3085,25256258,51.5105113,-0.1534461,3,,
3086,25256260,51.5095358,-0.1517909,4,traffic_signals,
3087,25256266,51.5084131,-0.151271,4,,
3088,25256268,51.5128295,-0.1574016,3,,
3089,25256269,51.5122625,-0.1571216,4,,
3090,25256271,51.5116141,-0.1568015,3,,
3091,25256273,51.5110661,-0.153683,3,,
3092,25256275,51.5116166,-0.1539413,3,,
3093,25256277,51.5105243,-0.1496155,3,,
3094,25256289,51.5099931,-0.1493843,4,,
3095,25256296,51.5100091,-0.1468451,3,,
3096,25256330,51.5109174,-0.147495,3,,
3097,25256331,51.508654,-0.149906,3,,
3098,25256375,51.5091542,-0.1538331,4,traffic_signals,
3099,25256379,51.5092684,-0.1531665,3,,
3100,25256380,51.5093761,-0.1526132,3,,
3101,25256382,51.508829,-0.1523274,4,,
3102,25256383,51.508724,-0.1528924,4,,
3103,25256384,51.5085906,-0.1535627,4,,
3104,25256452,51.5107672,-0.1482998,3,,
3105,25256468,51.51278,-0.1519634,3,,
3106,25256470,51.5131448,-0.1521377,3,,
3107,25256513,51.5133603,-0.1509723,3,,
3108,25256612,51.5121278,-0.1480635,3,,
3109,25256615,51.5130562,-0.1484636,3,,
3110,25256616,51.5136849,-0.1487564,3,,
3111,25256617,51.5142059,-0.1491372,3,,
3112,25256618,51.5121546,-0.1576914,3,,
3113,25256619,51.5114894,-0.1573607,3,,
3114,25256620,51.5125644,-0.1458311,3,,
3115,25256623,51.5126621,-0.1482845,4,,
3116,25256826,51.5143189,-0.1435465,4,,
3117,25256827,51.5137858,-0.1432154,4,crossing,
3118,25256828,51.5135625,-0.1435067,3,,
3119,25256836,51.5139927,-0.1455104,3,,
3120,25256840,51.5126324,-0.1431584,4,,
3121,25256892,51.5147268,-0.1462573,3,,
3122,25256949,51.5139773,-0.1462141,3,,
3123,25257026,51.5141872,-0.1457088,3,,
3124,25257027,51.5146267,-0.1418595,3,,
3125,25257028,51.5141328,-0.1463837,3,,
3126,25257039,51.5127338,-0.1425571,3,,
3127,25257040,51.5120833,-0.1415143,3,,
3128,25257041,51.5116974,-0.1411662,3,,
3129,25257042,51.511573,-0.1410455,3,,
3130,25257043,51.5112792,-0.1407705,3,,
3131,25257044,51.5110756,-0.1412998,4,,
3132,25257045,51.510824,-0.1419699,3,,
3133,25257046,51.5114768,-0.1417099,3,,
3134,25257049,51.5112553,-0.1465004,3,,
3135,25257050,51.5113419,-0.1460929,3,,
3136,25257053,51.5109571,-0.1458751,3,,
3137,25257054,51.5118924,-0.1440484,3,,
3138,25257058,51.5109387,-0.143798,4,,
3139,25257070,51.5106421,-0.1473683,3,,
3140,25257272,51.5088977,-0.149414,3,,
3141,25257273,51.5096894,-0.1478722,3,,
3142,25257275,51.5096327,-0.1465888,3,,
3143,25257284,51.5093411,-0.1431483,3,,
3144,25257290,51.5088404,-0.1467699,3,,
3145,25257291,51.5084743,-0.1488463,4,,
3146,25257292,51.509266,-0.1473252,4,,
3147,25257297,51.5075898,-0.1477112,3,,
3148,25257298,51.5080444,-0.1482911,4,,
3149,25257302,51.507398,-0.1485336,3,,
3150,25257304,51.5066519,-0.1482561,3,,
3151,25257306,51.5069838,-0.146237,3,,
3152,25257309,51.5081472,-0.1448496,3,,
3153,25257319,51.5082276,-0.1433249,3,,
3154,25257321,51.5083934,-0.1421623,3,,
3155,25257323,51.5097405,-0.140896,3,,
3156,25257324,51.5089121,-0.1408325,3,,
3157,25257402,51.5074409,-0.1412671,4,,
3158,25257463,51.5099924,-0.1402405,3,,
3159,25257616,51.5083935,-0.1387437,3,,
3160,25257617,51.5082645,-0.1394468,3,,
3161,25257618,51.5088336,-0.1376408,3,,
3162,25257643,51.510091,-0.1346461,4,,
3163,25257657,51.5111896,-0.1361479,4,,
3164,25257692,51.5112806,-0.1381779,3,,
3165,25257765,51.5064325,-0.1434986,3,traffic_signals,
3166,25257789,51.5065156,-0.1492949,3,,
3167,25257790,51.5067048,-0.1478343,3,,
3168,25257791,51.5067705,-0.1474075,3,,
3169,25257792,51.5064073,-0.1472685,4,,
3170,25257793,51.5061935,-0.1469906,4,,
3171,25257794,51.5061758,-0.1471839,3,,
3172,25257795,51.5061004,-0.1477189,3,,
3173,25257797,51.5056201,-0.1486869,3,,
3174,25257799,51.5055551,-0.1489558,3,,
3175,25257808,51.505159,-0.1483581,4,,
3176,25257810,51.5062946,-0.1462748,3,,
3177,25257813,51.5055069,-0.1453569,3,,
3178,25257815,51.5049912,-0.1463643,4,,
3179,25257843,51.5052038,-0.1505543,3,,
3180,25257844,51.5050498,-0.1505458,3,,
3181,25257857,51.5035803,-0.1497941,5,mini_roundabout,
3182,25257929,51.506794,-0.1505902,3,,
3183,25257930,51.5060476,-0.151548,3,,
3184,25257980,51.5070324,-0.1519072,3,,
3185,25257996,51.5075107,-0.1494769,3,,
3186,25258020,51.5080399,-0.1532985,3,,
3187,25258021,51.5081599,-0.1526005,3,,
3188,25258022,51.5078058,-0.150985,4,traffic_signals,
3189,25258023,51.5082656,-0.1520492,3,,
3190,25258024,51.5089788,-0.151539,3,,
3191,25258025,51.5084607,-0.1543015,3,,
3192,25258066,51.510078,-0.1520346,3,,
3193,25258083,51.5099729,-0.1562899,3,traffic_signals,
3194,25258197,51.5079457,-0.1537514,3,,
3195,25261289,51.4949593,-0.1368442,4,,
3196,25261290,51.4954731,-0.1356677,3,,
3197,25265077,51.509589,-0.0864475,4,,
3198,25265080,51.5094518,-0.0857835,3,,
3199,25276302,51.4959246,-0.1414344,3,,
3200,25276644,51.4924988,-0.1358272,3,,
3201,25276645,51.4920868,-0.1350333,3,,
3202,25276646,51.4918247,-0.1345288,4,,
3203,25276649,51.493004,-0.1337093,3,,
3204,25276650,51.4936726,-0.1332446,4,,
3205,25276666,51.4928815,-0.1330642,3,,
3206,25276667,51.4936869,-0.1323339,3,,
3207,25276668,51.4943488,-0.1323675,3,,
3208,25276669,51.4941626,-0.1345095,3,,
3209,25276670,51.4939341,-0.1339256,3,,
3210,25276682,51.4949151,-0.1323546,3,,
3211,25277075,51.495511,-0.1376602,4,,
3212,25277161,51.4947015,-0.1370525,3,,
3213,25280969,51.4916086,-0.1356151,3,,
3214,25280970,51.4920193,-0.1364115,3,,
3215,25280971,51.4912943,-0.134965,3,,
3216,25280980,51.4909293,-0.1342098,4,,
3217,25288125,51.5434766,-0.1764884,3,,
3218,25288126,51.5454012,-0.1776925,3,,
3219,25288156,51.5352609,-0.1897864,3,,
3220,25291103,51.5460733,-0.1912113,3,,
3221,25291114,51.5494959,-0.1758486,4,,
3222,25291118,51.5463948,-0.1776164,3,,
3223,25291119,51.5464108,-0.1758092,3,,
3224,25291123,51.5535832,-0.1819549,4,,
3225,25291126,51.5533554,-0.1846219,3,,
3226,25291127,51.5513833,-0.1821095,3,,
3227,25291132,51.5522298,-0.191438,3,,
3228,25291139,51.552368,-0.1908108,3,,
3229,25291140,51.5527165,-0.189523,3,,
3230,25291519,51.5362718,-0.1914533,3,,
3231,25291630,51.5369707,-0.1923225,3,,
3232,25291641,51.5158598,-0.1691731,3,,
3233,25291645,51.5148959,-0.1682662,3,,
3234,25291648,51.5141246,-0.1722924,4,,
3235,25291649,51.5135053,-0.1734017,3,,
3236,25291654,51.5164169,-0.1664979,3,,
3237,25291657,51.5156924,-0.1664462,3,,
3238,25291659,51.5131583,-0.1739065,3,,
3239,25291664,51.5119917,-0.1722696,5,,
3240,25291667,51.5133842,-0.1761384,3,,
3241,25291668,51.5140311,-0.1746914,3,,
3242,25291703,51.5007399,-0.176373,3,,
3243,25291706,51.5011571,-0.175675,1,,
3244,25291708,51.5002184,-0.1755578,3,,
3245,25291709,51.499965,-0.1755345,3,,
3246,25291778,51.4945823,-0.1747259,4,,
3247,25291780,51.4939643,-0.1773466,3,,
3248,25291782,51.4922825,-0.174873,4,,
3249,25291785,51.493112,-0.1731753,3,,
3250,25296037,51.531242,-0.0662225,3,,
3251,25297186,51.5397506,-0.192896,4,,
3252,25302974,51.4900755,-0.1551902,3,,
3253,25302981,51.475279,-0.1710171,3,,
3254,25302984,51.4750852,-0.1699651,3,,
3255,25305336,51.4930419,-0.1289767,3,,
3256,25305337,51.4948525,-0.1289987,4,,
3257,25305338,51.4939399,-0.1290027,4,,
3258,25305339,51.4929114,-0.1322904,4,,
3259,25305472,51.4938891,-0.1323412,3,,
3260,25305474,51.4953928,-0.1318757,4,,
3261,25305475,51.4954183,-0.1330037,3,,
3262,25305476,51.4954071,-0.130728,4,,
3263,25305512,51.4904401,-0.132157,3,,
3264,25305513,51.4913694,-0.1335907,4,,
3265,25305514,51.4919669,-0.13282,4,,
3266,25305515,51.4917967,-0.1322352,3,,
3267,25305516,51.4923526,-0.1322763,3,,
3268,25305517,51.4921863,-0.1335626,3,,
3269,25305518,51.4915736,-0.1340114,3,,
3270,25305529,51.4889026,-0.1342325,3,,
3271,25305532,51.4901601,-0.1326465,5,traffic_signals,
3272,25305534,51.4885209,-0.1373776,3,,
3273,25305567,51.488125,-0.1384473,4,,
3274,25305572,51.4860185,-0.1328495,4,,
3275,25305600,51.4871136,-0.1380604,3,,
3276,25305603,51.487584,-0.1352729,3,,
3277,25305891,51.4960706,-0.1416088,3,,
3278,25306032,51.4951336,-0.1381945,3,,
3279,25306041,51.4967499,-0.1391467,4,,
3280,25306106,51.495222,-0.1380624,3,,
3281,25317906,51.4750803,-0.1954501,3,,
3282,25317907,51.4755324,-0.1949337,4,,
3283,25317958,51.4751547,-0.1986273,3,,
3284,25317978,51.4755108,-0.1978998,3,,
3285,25317981,51.4758599,-0.1971774,3,,
3286,25317985,51.4762152,-0.1964706,4,,
3287,25317987,51.4756374,-0.197663,3,,
3288,25318036,51.4753126,-0.1951766,3,,
3289,25318048,51.4751218,-0.1946044,3,,
3290,25318137,51.475224,-0.1990451,3,,
3291,25320761,51.4794623,-0.1992557,3,,
3292,25320777,51.4781283,-0.1972755,1,,
3293,25321716,51.4808906,-0.1990856,3,crossing,
3294,25321719,51.48046,-0.1977571,3,,
3295,25321720,51.4807803,-0.1986024,3,,
3296,25321727,51.4812189,-0.1981147,3,,
3297,25321731,51.481541,-0.1991853,3,,
